tweet_id,text,source,created_at,possibly_sensitive,author_id,places_type,places_normalized_text,hashtags,lang
1.4654279704623473e+18,"@DanielBechtel7 @the_meghaning @nationalpost lol. A philosophy YouTube video with someone who works in a similar field but isn’t directly related to those studies or vaccine? Not exactly research, Dan.",Twitter for iPhone,2021-11-29T21:10:29.000Z,0.0,42300064.0,Product Person,YouTube Dan,,en
1.4654269648864174e+18,"@Peevedoffparent @kerrybehave @deezed1 @CBCNews Lol it’s people like you and their inability to have have a conversation to open dialog that’s the problem. 

Who cares if people have the vaccine, it’s not affecting your life. Get over it and grow up. 

Don’t want it, don’t get, you want it, get it. I don’t care. How’s that.",Twitter for iPhone,2021-11-29T21:06:29.000Z,0.0,1.3421656151344579e+18,,,,en
1.465420481738068e+18,"@DanielBechtel7 @the_meghaning @nationalpost You @DanielBechtel7 keep misrepresenting the vaccine as something it isn’t to sell a mythological “natural” versus “drugs” dichotomy. You clearly have done no research into the vaccine itself, how it is administered, or what it does. You’ve just looked for out of context info.",Twitter for iPhone,2021-11-29T20:40:43.000Z,0.0,42300064.0,,,,en
1.4654162676371825e+18,"@globeandmail Bet Dr Tam didn’t tell anyone!
Pfizer mRNA COVID-19 Biological Product. CDC Director Walensky states it no longer reliably prevents infection, re-infection, viral transmission or death from COVID-19. It is a failed “vaccine”. This was reaffirmed on 26 August, 2021",Twitter for iPhone,2021-11-29T20:23:58.000Z,0.0,1.3827508046212178e+18,Person,Dr Tam,,en
1.4654105028179845e+18,@fur_ghost @CBCNews Are you that uneducated??  This variant is new... the covid vaccine was developed last year without this variation factored in. How can anyone predict the next variant???  Try reading a legitimate medical book before looking stupid,Twitter for Android,2021-11-29T20:01:04.000Z,0.0,1.4425971845835858e+18,,,,en
1.4654073130580132e+18,@DanielBechtel7 @the_meghaning @nationalpost I feel that qualified medical professionals who are all saying take the vaccine are right. You are not giving solid health advice. In fact you are giving terrible health advice. Push ups alone are not exercising and refusing to take a vaccine shows a lack of health experience.,Twitter for iPhone,2021-11-29T19:48:24.000Z,0.0,42300064.0,,,,en
1.465407016181158e+18,@sajanorth22 @MJPatchouli @CBCNews Perhaps those same Cons would like to disclose the vaccine status of ALL their members???,Twitter for iPhone,2021-11-29T19:47:13.000Z,0.0,1.0541494979436626e+18,,,,en
1.4654064686188134e+18,"@DanielBechtel7 @the_meghaning @nationalpost The actual percentages matter, Dan. Healthy eating and exercise lowers your risk of infection from 1 in 6 to around 1 in 60. The vaccine lowers it from 1 in 6 to around 1 in 12,000.",Twitter for iPhone,2021-11-29T19:45:02.000Z,0.0,42300064.0,,,,en
1.4654037498038354e+18,"@CBCAlerts Yes, they can develop both a test and a vaccine overnight without ever isolating the virus-but can they build a mouse trap if they have never seen a mouse?",Twitter for iPhone,2021-11-29T19:34:14.000Z,0.0,8.051976920831386e+17,,,,en
1.4654003694925947e+18,"@nationalpost @rupasubramanya ""Less than 15% of the more than 1 billion doses pledged by Group of Seven countries and the European Union have been delivered, analytics firm Airfinity Ltd. said Sunday. ""
https://t.co/zMy0QxbAYL",Twitter Web App,2021-11-29T19:20:48.000Z,0.0,9.147232093454868e+17,Organization Organization Organization,Group of Seven European Union Airfinity Ltd.,,en
