tweet_id,text,sentiment,labels,ca_related
1.465676965353042e+18,"@AceRoth08295246 @CBCAlerts Dido. Like I said.. move to Vegas Ace, since you love betting. The casinos there are mask free. Vaccine mandate free. Its where you belong man.. go..",,,
1.4657520664549663e+18,"@contatra @hsmcknight @Murcut @CBCNews provide evidence that ANY of the death incidents reported in Vaers are a direct cause of the vaccine.

i'll wait.",,,
1.4655181071668388e+18,"@globeandmail The symptoms of the new variant according to South African doctors are sore muscles, tiredness and a slight cough lasting 2 days- do we really need a vaccine for such? I don’t think so, and you?",,,
1.4654812541118874e+18,"@CBCNews #CCPVirus  #BioWeapon  #CCPLiedPeopleDied 
the #COVID19 varaint is the ccp's bioweapon!
vaccine is useless because omicron can across it
the Antidote is the Artemisinin https://t.co/dVXIhSbkjG",,,
1.4657068761007432e+18,"@CBCNews I've had trouble accessing medical treatment for my infant.  Denied care by multiple doctors and ended up at sick kids emergency.  Looks like the town got fed up with being denied medical care based on a 'vaccine' that doesn't stop or minimize spread, just as big pharma claims.",,,
1.4657743447271055e+18,"@gudjeon @CBCNews This isn’t a Vaccine, you do know that right? This is in STAGE 3 of a 5 STAGE trial, it’s purely EXPERIMENTAL. These “anti-vaxers” as you called them are just trying to save lives and the human race. TIME TO WAKE UP FROM THE HYPNOTIC SLEEP 💤,",,,
1.4656851666810348e+18,@CBCNews And glad there’s no such thing as a vaccine resistant variant that could send countries into a flight suspension craze!! Vax pass will surely achieve what it intends to achieve. Vaccinated people can’t carry or transmit.,,,
1.4656554739532513e+18,"@CBCNews Which definition of "" vaccine""? The one the WHO change the meaning of to suit their trial jab narrative?",,,
1.465521022157869e+18,"@wandering_nick @globeandmail Because if your vaccine was truly half as good &amp; effective as it was toted to be... you wouldn’t need 3 doses of it, in less than a year, now would you...?🤔🤷🏽‍♀️ Even the Pneumococcal Pneu-P-23 vaccine, you typically only need 1 dose of, for life 🤷🏽‍♀️ (2/2) https://t.co/KP0S1OPxPU",,,
1.4658193649223844e+18,"@cursed_oO @Youcangougeaway @jessejamesrich @CBCAlerts @mini_bubbly The polio vaccine was a shot, too, you ding-dong. Do you know how vaccines are given? 🤣🤦",,,
