tweet_id,text,source,created_at,possibly_sensitive,author_id,places_type,places_normalized_text,hashtags,lang
1464289732439859201,"@JB88000 @Braddunlop @ubipages @CBCAlerts Please share the source material you are relaying on to say this vaccine is safe and effective. FDA says it wants 55 YEARS to process FOIA requests about #COVID19 vaccines - meaning data may not be available to the public until 2076.

https://t.co/hXdabpIQAb",Twitter for iPhone,2021-11-26T17:47:32.000Z,False,1239842902026534913,Organization,FDA,COVID19,en
1464266848141135876,"@brianlilley @MichelleRempel @CBCNews @MichelleRempel Please share the source material you are relaying on to say this vaccine is safe and effective. FDA says it wants 55 YEARS to process FOIA requests about #COVID19 vaccines - meaning data may not be available to the public until 2076.

https://t.co/hXdabpIQAb",Twitter for iPhone,2021-11-26T16:16:36.000Z,False,1239842902026534913,Organization,FDA,COVID19,en
1462819906894774274,"Here are some tips for preparing your child for #COVID19 #vaccination, by @cjmarkewich  
https://t.co/fpSlJ3MZiK via @cbcnews #pediatrics #ItDoesntHaveToHurt",Twitter for iPhone,2021-11-22T16:26:58.000Z,False,252794509,,,COVID19 vaccination pediatrics ItDoesntHaveToHurt,en
1462603810648514575,"@CBCAlerts ""Get the vaccine or feel the wrath of Delta"". From the cover version of the Beatles song Helter Skelter, 
https://t.co/KX4NgubS9V 
#vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #COVID19nz #Pfizergate #Pfizer",Twitter Web App,2021-11-22T02:08:16.000Z,False,1239199214,Other Other,feel the wrath of Delta Helter Skelter,vaccines VaccinesSaveLives DeltaVariant COVID19 Covid_19 VaccinesWork vaccine COVID19nz Pfizergate Pfizer,en
1462578817122193411,@CBCNews If parents want to teach their kids about why they are getting the #covid19 #vaccine here's a free ebook they can read with them. https://t.co/DwMK4dq4Qn,Twitter Web App,2021-11-22T00:28:58.000Z,False,1249588897547300864,,,covid19 vaccine,en
1465034424857214977,"@trymefool33 @CBCNews Anti-vaxxers: only people with preconditions die.  Screw them!

Also Anti-vaxxers: How about people that have rare side effects with the vaccine? How come nobody cares about those with preconditions?",Twitter for Android,2021-11-28T19:06:40.000Z,False,250807784,,,,en
1465028862736322565,"@Kathygannon @CBCNews #SharetheFormula!!_If Moderna were to share information, Afrigen managing director Petro Terblanche said, the company could produce a replica within a year. Without it, the time estimate balloons to three years. https://t.co/hOXROBlHxE",Twitter Web App,2021-11-28T18:44:34.000Z,False,878877877,Organization Person,Afrigen Petro Terblanche,SharetheFormula,en
1465022112989593614,"@CBCNews And worry we should. 

As long as there are countries in this world that don't have access to the vaccine, the more chance of stronger COVID variants appearing.",Twitter for Android,2021-11-28T18:17:45.000Z,False,337247384,,,,en
1465005781716242437,"@YesterdaysFav @rcvideo @two55989641 @austyn1love @CBCNews True but you fully vaccinated are 60 - 70% less likely to become infected in the first place. This is a wicked virus and we have a vaccine that works.
It is not just ""the same"" outcome if you are not vaccinated at all. That is just not true.",Twitter Web App,2021-11-28T17:12:51.000Z,False,1618488938,,,,en
1465001471431299073,@CBCNews Here we go again. I fear we will continue to pay the price for the extent of vaccine hesitancy that exists.,Twitter for iPhone,2021-11-28T16:55:43.000Z,False,3602828781,,,,en
1464997508522852352,"@DJeannette_RESL @greg_rains @CBCNews You're missing the point. I can respect someone that is afraid to get the vaccine. It doesn't extend to everybody. Nor should it. If someone chooses no vaccine, no mask, no distancing, no measures because of beliefs I do not have to respect that. Choices have consequences.",Twitter for Android,2021-11-28T16:39:59.000Z,False,109726948,,,,en
1464993054633254917,@CBCNews @cbcnewsbc @washingtonpost why do you never speak of this?  Reported deaths by vaccine type. https://t.co/ovUiJ9CdzA,Twitter for iPhone,2021-11-28T16:22:17.000Z,False,2805057667,,,,en
1464986777358372876,"@CBCNews Common CBC, you can do it if you try real hard!
Say it with me!
Say it out loud, Save a Life,
The Vaccine is the Virus!",Twitter Web App,2021-11-28T15:57:20.000Z,False,979733131,,,,en
1464981350901903364,"@lisa_gaw @booboobunster @etch1906 @CBCNews You are lacking the logical capacity to debate or even have a reasonable conversation. Do a simple search on the man and you will find his statements. He likely died from the vaccine. Vaccinated people under 60 may be twice as likely to die from ""all causes,"" according to stats.",Twitter for Android,2021-11-28T15:35:46.000Z,False,34975132,,,,en
1464979844165521411,@budhavara @booboobunster @etch1906 @CBCNews Saying you won’t cry at someone’s funeral isn’t advocating violence. Dying 2 weeks after getting his 3rd dose of a vaccine makes it likely it wasn’t a reaction to the vaccine. Don’t understand how this supports your argument…,Twitter for iPad,2021-11-28T15:29:47.000Z,False,1143645326814994432,,,,en
